"Plot Title: H02"
"#","Date Time, GMT-05:00","Solar Radiation, W/m² (LGR S/N: 20157553, SEN S/N: 20702162, LBL: 02PYRO)","Temp, °F (LGR S/N: 20157553, SEN S/N: 21091030, LBL: 02OT)","RH, % (LGR S/N: 20157553, SEN S/N: 21091030, LBL: 02RH)","Water Content, m³/m³ (LGR S/N: 20157553, SEN S/N: 21091561, LBL: 02SM40)","Water Content, m³/m³ (LGR S/N: 20157553, SEN S/N: 21091563, LBL: 02SM80)","Water Content, m³/m³ (LGR S/N: 20157553, SEN S/N: 21091564, LBL: 02SM60)","Water Content, m³/m³ (LGR S/N: 20157553, SEN S/N: 21091566, LBL: 02SM20)","Temp, °F (LGR S/N: 20157553, SEN S/N: 21094102, LBL: 02T20)","Temp, °F (LGR S/N: 20157553, SEN S/N: 21094105, LBL: 02T40)","Temp, °F (LGR S/N: 20157553, SEN S/N: 21094106, LBL: 02T60)","Temp, °F (LGR S/N: 20157553, SEN S/N: 21094115, LBL: 02T80)","Batt, V (LGR S/N: 20157553)"
3406,12/17/21 05:07:58 AM,0.6,2.763,92.200,0.1101,0.1246,0.0857,0.1976,34.320,35.976,36.986,37.656,4.255
3407,12/17/21 05:17:58 AM,0.6,2.763,92.200,0.1101,0.1246,0.0850,0.1976,34.320,35.976,36.986,37.656,4.255
3408,12/17/21 05:27:58 AM,0.6,2.689,92.200,0.1101,0.1246,0.0857,0.1976,34.320,35.976,36.986,37.656,4.255
3409,12/17/21 05:37:58 AM,0.6,2.613,92.200,0.1101,0.1246,0.0850,0.1976,34.320,35.976,36.986,37.656,4.255
3410,12/17/21 05:47:58 AM,0.6,2.464,92.200,0.1101,0.1246,0.0850,0.1976,34.320,35.976,36.986,37.656,4.255
3411,12/17/21 05:57:58 AM,0.6,2.388,92.200,0.1101,0.1246,0.0850,0.1981,34.320,35.976,36.986,37.656,4.255
3412,12/17/21 06:07:58 AM,0.6,2.464,92.200,0.1101,0.1246,0.0857,0.1981,34.320,35.976,36.986,37.656,4.255
3413,12/17/21 06:17:58 AM,0.6,2.539,92.200,0.1101,0.1246,0.0857,0.1981,34.320,35.976,36.986,37.656,4.255
3414,12/17/21 06:27:58 AM,0.6,2.689,92.200,0.1101,0.1246,0.0857,0.1981,34.320,35.928,36.986,37.656,4.255
3415,12/17/21 06:37:58 AM,0.6,2.689,92.200,0.1101,0.1242,0.0857,0.1981,34.320,35.976,36.986,37.656,4.255
3416,12/17/21 06:47:58 AM,0.6,2.763,92.100,0.1101,0.1246,0.0857,0.1981,34.320,35.928,36.986,37.656,4.255
3417,12/17/21 06:57:58 AM,0.6,2.912,92.200,0.1101,0.1246,0.0850,0.1981,34.320,35.928,36.986,37.656,4.255
3418,12/17/21 07:07:58 AM,0.6,3.133,92.300,0.1101,0.1246,0.0850,0.1981,34.320,35.928,36.986,37.656,4.255
3419,12/17/21 07:17:58 AM,0.6,3.283,92.300,0.1101,0.1246,0.0850,0.1981,34.320,35.928,36.986,37.656,4.255
3420,12/17/21 07:27:58 AM,0.6,3.429,92.300,0.1101,0.1246,0.0850,0.1981,34.320,35.928,36.986,37.656,4.255
3421,12/17/21 07:37:58 AM,0.6,3.576,92.300,0.1101,0.1246,0.0857,0.1981,34.320,35.928,36.986,37.656,4.255
3422,12/17/21 07:47:58 AM,0.6,3.724,92.300,0.1101,0.1246,0.0857,0.1985,34.320,35.928,36.939,37.656,4.255
3423,12/17/21 07:57:58 AM,0.6,3.650,92.300,0.1101,0.1246,0.0850,0.1985,34.320,35.928,36.986,37.656,4.255
3424,12/17/21 08:07:58 AM,0.6,3.650,92.300,0.1101,0.1242,0.0857,0.1985,34.320,35.928,36.986,37.656,4.255
3425,12/17/21 08:17:58 AM,0.6,3.724,92.300,0.1101,0.1246,0.0857,0.1985,34.320,35.928,36.939,37.656,4.255
3426,12/17/21 08:27:58 AM,0.6,3.796,92.300,0.1101,0.1246,0.0850,0.1985,34.320,35.928,36.986,37.656,4.255
3427,12/17/21 08:37:58 AM,0.6,3.796,92.400,0.1101,0.1246,0.0857,0.1985,34.320,35.928,36.986,37.656,4.255
3428,12/17/21 08:47:58 AM,0.6,3.943,92.500,0.1101,0.1251,0.0850,0.1985,34.320,35.928,36.939,37.656,4.255
3429,12/17/21 08:57:58 AM,0.6,4.015,92.500,0.1107,0.1246,0.0850,0.1985,34.320,35.928,36.939,37.656,4.255
3430,12/17/21 09:07:58 AM,0.6,4.015,92.400,0.1101,0.1246,0.0857,0.1985,34.320,35.928,36.939,37.656,4.255
3431,12/17/21 09:17:58 AM,0.6,4.015,92.400,0.1101,0.1246,0.0857,0.1985,34.320,35.928,36.939,37.656,4.255
3432,12/17/21 09:27:58 AM,0.6,4.161,92.400,0.1107,0.1251,0.0850,0.1985,34.320,35.928,36.939,37.656,4.255
3433,12/17/21 09:37:58 AM,0.6,4.451,92.500,0.1107,0.1246,0.0857,0.1985,34.320,35.928,36.939,37.656,4.255
3434,12/17/21 09:47:58 AM,1.9,4.741,92.500,0.1101,0.1251,0.0857,0.1985,34.320,35.928,36.939,37.656,4.255
3435,12/17/21 09:57:58 AM,4.4,5.243,92.500,0.1107,0.1246,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3436,12/17/21 10:07:58 AM,5.6,5.812,92.700,0.1101,0.1246,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3437,12/17/21 10:17:58 AM,5.6,6.165,92.700,0.1101,0.1246,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3438,12/17/21 10:27:58 AM,6.9,6.654,92.700,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3439,12/17/21 10:37:58 AM,8.1,7.417,92.900,0.1107,0.1246,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3440,12/17/21 10:47:58 AM,10.6,7.830,92.900,0.1107,0.1246,0.0857,0.1985,34.320,35.928,36.939,37.656,4.255
3441,12/17/21 10:57:58 AM,13.1,8.373,92.800,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3442,12/17/21 11:07:58 AM,14.4,8.847,92.900,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3443,12/17/21 11:17:58 AM,15.6,9.450,93.100,0.1107,0.1246,0.0857,0.1990,34.320,35.928,36.939,37.656,4.249
3444,12/17/21 11:27:58 AM,15.6,9.450,93.200,0.1107,0.1246,0.0857,0.1990,34.320,35.928,36.939,37.656,4.249
3445,12/17/21 11:37:58 AM,15.6,9.316,93.000,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3446,12/17/21 11:47:58 AM,18.1,9.716,93.300,0.1107,0.1246,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3447,12/17/21 11:57:58 AM,16.9,9.916,93.100,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3448,12/17/21 12:07:58 PM,13.1,9.649,92.800,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3449,12/17/21 12:17:58 PM,14.4,10.377,93.100,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3450,12/17/21 12:27:58 PM,18.1,9.849,92.800,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.261
3451,12/17/21 12:37:58 PM,16.9,10.575,93.200,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.255
3452,12/17/21 12:47:58 PM,18.1,10.900,93.100,0.1112,0.1251,0.0857,0.1994,34.320,35.928,36.939,37.656,4.261
3453,12/17/21 12:57:58 PM,20.6,11.613,93.300,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.267
3454,12/17/21 01:07:58 PM,20.6,11.678,93.100,0.1107,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.267
3455,12/17/21 01:17:58 PM,18.1,11.421,93.200,0.1112,0.1251,0.0863,0.1990,34.320,35.928,36.939,37.656,4.267
3456,12/17/21 01:27:58 PM,18.1,11.356,93.200,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.267
3457,12/17/21 01:37:58 PM,15.6,11.613,93.300,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.267
3458,12/17/21 01:47:58 PM,15.6,11.678,93.100,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.267
3459,12/17/21 01:57:58 PM,11.9,11.356,93.100,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.267
3460,12/17/21 02:07:58 PM,8.1,11.161,93.300,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.261
3461,12/17/21 02:17:58 PM,11.9,11.743,93.500,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.261
3462,12/17/21 02:27:58 PM,14.4,12.256,93.400,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.609,4.261
3463,12/17/21 02:37:58 PM,14.4,12.319,93.000,0.1112,0.1251,0.0857,0.1994,34.320,35.928,36.939,37.609,4.261
3464,12/17/21 02:47:58 PM,15.6,12.447,92.700,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.656,4.261
3465,12/17/21 02:57:58 PM,13.1,12.447,92.800,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.609,4.261
3466,12/17/21 03:07:58 PM,11.9,12.447,92.900,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.609,4.261
3467,12/17/21 03:17:58 PM,10.6,12.700,93.000,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.609,4.261
3468,12/17/21 03:27:58 PM,9.4,12.700,93.000,0.1112,0.1251,0.0857,0.1990,34.320,35.928,36.939,37.609,4.261
3469,12/17/21 03:37:58 PM,11.9,12.891,92.700,0.1112,0.1251,0.0857,0.1994,34.320,35.928,36.939,37.609,4.261
3470,12/17/21 03:47:58 PM,11.9,13.458,92.600,0.1117,0.1251,0.0863,0.1990,34.320,35.928,36.939,37.609,4.285
3471,12/17/21 03:57:58 PM,8.1,13.206,92.600,0.1117,0.1256,0.0863,0.1994,34.320,35.928,36.939,37.609,4.261
3472,12/17/21 04:07:58 PM,8.1,13.080,92.500,0.1117,0.1251,0.0863,0.1994,34.320,35.928,36.939,37.609,4.261
3473,12/17/21 04:17:58 PM,8.1,12.954,92.500,0.1112,0.1251,0.0857,0.1994,34.320,35.928,36.939,37.609,4.261
3474,12/17/21 04:27:58 PM,5.6,12.828,92.300,0.1117,0.1251,0.0863,0.1994,34.320,35.928,36.891,37.609,4.261
3475,12/17/21 04:37:58 PM,3.1,12.063,92.300,0.1117,0.1251,0.0857,0.1990,34.320,35.928,36.891,37.609,4.261
3476,12/17/21 04:47:58 PM,1.9,11.356,92.800,0.1117,0.1251,0.0863,0.1990,34.320,35.928,36.939,37.609,4.261
3477,12/17/21 04:57:58 PM,1.9,10.965,93.200,0.1117,0.1251,0.0857,0.1990,34.320,35.928,36.891,37.609,4.261
3478,12/17/21 05:07:58 PM,1.9,10.704,93.500,0.1117,0.1251,0.0857,0.1994,34.320,35.928,36.891,37.609,4.261
3479,12/17/21 05:17:58 PM,0.6,10.179,93.600,0.1117,0.1251,0.0863,0.1994,34.320,35.928,36.891,37.609,4.261
3480,12/17/21 05:27:58 PM,0.6,9.516,93.500,0.1122,0.1251,0.0863,0.1990,34.320,35.928,36.891,37.609,4.261
3481,12/17/21 05:37:58 PM,0.6,8.982,93.700,0.1117,0.1251,0.0857,0.1990,34.320,35.928,36.891,37.609,4.261
3482,12/17/21 05:47:58 PM,0.6,8.510,93.600,0.1117,0.1251,0.0857,0.1990,34.320,35.928,36.891,37.609,4.261
3483,12/17/21 05:57:58 PM,0.6,8.101,93.700,0.1122,0.1251,0.0863,0.1990,34.320,35.928,36.891,37.609,4.261
3484,12/17/21 06:07:58 PM,0.6,7.623,93.600,0.1122,0.1251,0.0857,0.1990,34.320,35.928,36.891,37.609,4.261
3485,12/17/21 06:17:58 PM,0.6,7.347,93.600,0.1122,0.1251,0.0857,0.1990,34.320,35.928,36.891,37.609,4.261
3486,12/17/21 06:27:58 PM,0.6,7.486,93.600,0.1122,0.1256,0.0857,0.1990,34.320,35.928,36.891,37.609,4.261
